42,1,1,ESPECIALIZACION EN DESARROLLO DEL LENGUAJE Y SU PATOLOGIA,2177,19,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
43,1,1,ESPECIALIZACION EN CIRUGIA CARDIOVASCULAR,2709,20,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
44,1,1,"ESPECIALIZACION EN TRADUCCION FRANCES INGLES ESPAÑOL",2849,27,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
45,1,1,ESPECIALIZACION EN GERENCIA Y GESTION CULTURAL,3038,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
46,1,1,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,3199,12,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
47,1,1,SOCIOLOGIA,4239,24,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
48,1,1,ESPECIALIZACION EN DERECHO PENAL,4305,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
49,1,1,ESPECIALIZACION EN DERECHO AMBIENTAL,4317,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
50,1,1,CIENCIA POLITICA Y GOBIERNO,4368,34,3,0,10,1,1,"2016-05-01","http://www.urosario.edu.co/"
51,1,1,MAESTRIA EN DERECHO ADMINISTRATIVO,4553,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
52,1,1,MAESTRIA EN DOCENCIA UNIVERSITARIA,4555,12,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
53,1,1,ESPECIALIZACION EN FINANZAS,4744,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
54,1,1,ESPECIALIZACION EN GERENCIA DE MERCADEO,4745,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
55,1,1,RELACIONES INTERNACIONALES,4753,33,3,0,10,1,1,"2016-05-01","http://www.urosario.edu.co/"
56,1,1,ESPECIALIZACION EN NEGOCIACION, CONCILIACION Y ARBITRAJE,4798,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
57,1,1,ESPECIALIZACION EN MERCADEO DE SERVICIOS DE SALUD,4854,34,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
58,1,1,ENFERMERIA,4874,18,3,0,9,1,1,"2016-05-01","http://www.urosario.edu.co/"
59,1,1,ESPECIALIZACION EN TOXICOLOGIA CLINICA,4893,20,4,0,6,1,1,"2016-05-01","http://www.urosario.edu.co/"
60,1,1,ESPECIALIZACION EN ANESTESIA CARDIOTORACICA,4930,20,4,0,1,1,1,"2016-05-01","http://www.urosario.edu.co/"
61,1,1,ESPECIALIZACION EN GERENCIA Y GESTION SOCIAL,5145,34,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
62,1,1,ESPECIALIZACION EN DERECHO AMBIENTAL,6225,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
63,1,1,ESPECIALIZACION EN DERECHO FINANCIERO,6421,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
64,1,1,ESPECIALIZACION EN 34 DE EMPRESAS,6487,34,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
65,1,1,ESPECIALIZACION EN CARDIOLOGIA PEDIATRICA,6569,20,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
66,1,1,ESPECIALIZACION EN CARDIOLOGIA INTERVENCIONISTA Y HEMODINAMIA,6570,20,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
67,1,1,ESPECIALIZACION EN GERENCIA PUBLICA Y CONTROL FISCAL,8123,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
68,1,1,ESPECIALIZACION EN DERECHO FINANCIERO,8249,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
69,1,1,MAESTRIA EN CIENCIAS CON ENFASIS EN GENETICA HUMANA,9289,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
