12149;77;359;COMUNICACION AUDIOVISUAL;55167;30;3;0;8;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12150;77;359;TECNOLOGÍA EN LOGÍSTICA;90490;34;2;689168;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12151;77;360;TECNOLOGÍA EN ENTRENAMIENTO DEPORTIVO;91270;31;2;760546;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12152;77;361;TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO;91271;31;2;842831;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12153;77;359;MAESTRÍA EN GESTIÓN DE LA PRODUCCIÓN ANIMAL;91323;2;5;4716000;4;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12154;77;361;TÉCNICA PROFESIONAL EN SOPORTE DE SISTEMAS DE INFORMACIÓN;101624;46;1;798014;4;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12155;77;361;TECNOLOGÍA EN SISTEMAS DE INFORMACIÓN;101625;46;2;675809;7;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12156;77;359;TECNOLOGIA EN GESTIÓN PÚBLICA;101886;34;2;654245;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12157;77;359;TECNOLOGIA EN GESTIÓN AEROPORTUARIA;101952;34;2;582469;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12158;77;359;ESPECIALIZACIÓN EN HIGIENE OCUPACIONAL Y AMBIENTAL;102595;58;4;3111255;2;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12159;77;359;TECNOLOGIA EN QUIMICA INDUSTRIAL Y DE LABORATORIO;102621;56;2;654245;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12160;77;359;TECNOLOGÍA EN INFRAESTRUCTURA DE TELECOMUNICACIONES;102933;44;2;0;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12161;77;361;TECNOLOGIA EN LOGISTICA INTEGRAL;103065;34;2;0;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12162;77;359;MAESTRIA EN FISIOLOGIA DEL EJERCICIO;103249;31;5;0;4;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12163;77;360;TECNOLOGIA EN GESTIÓN INDUSTRIAL;103305;43;2;0;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12164;77;359;ESPECIALIZACIÓN EN GERENCIA FINANCIERA;103464;58;4;0;2;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12165;77;359;MAESTRÍA EN GESTIÓN INTEGRAL DEL RIESGO LABORAL;103871;58;5;0;4;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12166;77;359;TECNOLOGIA EN GESTIÓN DE EMPRESAS Y DESTINOS TURISTICOS;103880;34;2;0;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12167;77;360;ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL;104149;34;4;0;2;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
12168;77;360;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;105388;47;2;0;6;1;1;"2016-06-02";http://www.politecnicojic.edu.co/
